ICTV_ID	Isolate_ID	Exemplar_Additional	Accession_Index	Segment_Name	Accession	Start_Loc	End_Loc	Sort	Isolate_Sort	Original_GENBANK_Accessions	Errors	Realm	Subrealm	Kingdom	Subkingdom	Phylum	Subphylum	Class	Subclass	Order	Suborder	Family	Subfamily	Genus	Subgenus	Species	Virus_Names	accession_raw_file_name	accession_fa_file_name
ICTV202319046	VMR1024961	E	1		MN536027			4576	1	MN536027		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Guarnerosvirinae	Mechnikovvirus		Mechnikovvirus SS2019XII	Pseudomonas phage vB_Pae-SS2019XII	./fasta_new_vmr_b/Mechnikovvirus/MN536027.raw	./fasta_new_vmr_b/Mechnikovvirus/MN536027.fa
ICTV202319041	VMR1024939	E	1		MH719189			4577	1	MH719189		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Guarnerosvirinae	Torontovirus		Torontovirus Fc02	Pseudomonas phage Fc02	./fasta_new_vmr_b/Torontovirus/MH719189.raw	./fasta_new_vmr_b/Torontovirus/MH719189.fa
ICTV202319039	VMR1024940	E	1		MH719191			4578	1	MH719191		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Guarnerosvirinae	Torontovirus		Torontovirus Fc22	Pseudomonas phage Fc22	./fasta_new_vmr_b/Torontovirus/MH719191.raw	./fasta_new_vmr_b/Torontovirus/MH719191.fa
ICTV202319043	VMR1024941	E	1		MH719190			4579	1	MH719190		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Guarnerosvirinae	Torontovirus		Torontovirus H71	Pseudomonas phage H71	./fasta_new_vmr_b/Torontovirus/MH719190.raw	./fasta_new_vmr_b/Torontovirus/MH719190.fa
ICTV202319042	VMR1024942	E	1		MH719193			4580	1	MH719193		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Guarnerosvirinae	Torontovirus		Torontovirus H72	Pseudomonas phage H72	./fasta_new_vmr_b/Torontovirus/MH719193.raw	./fasta_new_vmr_b/Torontovirus/MH719193.fa
ICTV202319038	VMR1024943	E	1		JX495042			4581	1	JX495042		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Guarnerosvirinae	Torontovirus		Torontovirus JBD25	Pseudomonas phage JBD25	./fasta_new_vmr_b/Torontovirus/JX495042.raw	./fasta_new_vmr_b/Torontovirus/JX495042.fa
ICTV202319040	VMR1024944	E	1		MH719195			4582	1	MH719195		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Guarnerosvirinae	Torontovirus		Torontovirus Ps59	Pseudomonas phage Ps59	./fasta_new_vmr_b/Torontovirus/MH719195.raw	./fasta_new_vmr_b/Torontovirus/MH719195.fa
ICTV202319044	VMR1024945	E	1		MK934841			4583	1	MK934841		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Guarnerosvirinae	Torontovirus		Torontovirus UMP151	Pseudomonas phage UMP151	./fasta_new_vmr_b/Torontovirus/MK934841.raw	./fasta_new_vmr_b/Torontovirus/MK934841.fa
ICTV202010071	VMR1003925	E	1		MG784342			4584	1	MG784342		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Gutmannvirinae	Carmenvirus		Carmenvirus carmen17	Bacillus phage Carmen17	./fasta_new_vmr_b/Carmenvirus/MG784342.raw	./fasta_new_vmr_b/Carmenvirus/MG784342.fa
ICTV202010072	VMR1003926	E	1		MH598512			4585	1	MH598512		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Gutmannvirinae	Carmenvirus		Carmenvirus Wes44	Bacillus phage Wes44	./fasta_new_vmr_b/Carmenvirus/MH598512.raw	./fasta_new_vmr_b/Carmenvirus/MH598512.fa
ICTV202319206	VMR1024995	E	1		ON366410			4586	1	ON366410		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Gutmannvirinae	Layangavirus		Layangavirus LY1	Bacillus phage vB_BceS_LY1	./fasta_new_vmr_b/Layangavirus/ON366410.raw	./fasta_new_vmr_b/Layangavirus/ON366410.fa
ICTV202319207	VMR1024996	E	1		OP646176			4587	1	OP646176		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Gutmannvirinae	Layangbvirus		Layangbvirus LY5	Bacillus phage vB_BceS_LY5	./fasta_new_vmr_b/Layangbvirus/OP646176.raw	./fasta_new_vmr_b/Layangbvirus/OP646176.fa
ICTV202010074	VMR1003927	E	1		JQ619704			4588	1	JQ619704		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Gutmannvirinae	Pebcunavirus		Pebcunavirus PBC1	Bacillus phage PBC1	./fasta_new_vmr_b/Pebcunavirus/JQ619704.raw	./fasta_new_vmr_b/Pebcunavirus/JQ619704.fa
ICTV202214485	VMR1005721	E	1		MH884508			4589	1	MH884508		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Heleneionescovirinae	Kenyattavirus		Kenyattavirus kv136	Bacillus phage vB_BcoS-136	./fasta_new_vmr_b/Kenyattavirus/MH884508.raw	./fasta_new_vmr_b/Kenyattavirus/MH884508.fa
ICTV202319073	VMR1025280	E	1		OM236516			4590	1	OM236516		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Heleneionescovirinae	Zhangjivirus		Zhangjivirus fado	Bacillus phage FADO	./fasta_new_vmr_b/Zhangjivirus/OM236516.raw	./fasta_new_vmr_b/Zhangjivirus/OM236516.fa
ICTV202214486	VMR1006774	E	1		OM634653			4591	1	OM634653		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Heleneionescovirinae	Zhangjivirus		Zhangjivirus PJN02	Bacillus phage vB_BsuS_PJN02	./fasta_new_vmr_b/Zhangjivirus/OM634653.raw	./fasta_new_vmr_b/Zhangjivirus/OM634653.fa
ICTV20040489	VMR1003928	E	1		AF069529			4592	1	AF069529		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Hendrixvirinae	Byrnievirus		Byrnievirus HK97	Escherichia phage HK97	./fasta_new_vmr_b/Byrnievirus/AF069529.raw	./fasta_new_vmr_b/Byrnievirus/AF069529.fa
ICTV20175555	VMR1003929	E	1		JQ182727			4593	1	JQ182727		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Hendrixvirinae	Cuauhtlivirus		Cuauhtlivirus mEpX1	Escherichia phage mEpX1	./fasta_new_vmr_b/Cuauhtlivirus/JQ182727.raw	./fasta_new_vmr_b/Cuauhtlivirus/JQ182727.fa
ICTV20175549	VMR1003930	E	1		JQ086372			4594	1	JQ086372		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Hendrixvirinae	Kwaitsingvirus		Kwaitsingvirus HK446	Escherichia phage HK446	./fasta_new_vmr_b/Kwaitsingvirus/JQ086372.raw	./fasta_new_vmr_b/Kwaitsingvirus/JQ086372.fa
ICTV20175551	VMR1003931	E	1		JQ086374			4595	1	JQ086374		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Hendrixvirinae	Kwaitsingvirus		Kwaitsingvirus HK544	Escherichia phage HK544	./fasta_new_vmr_b/Kwaitsingvirus/JQ086374.raw	./fasta_new_vmr_b/Kwaitsingvirus/JQ086374.fa
ICTV202010093	VMR1003932	E	1		JQ182731			4596	1	JQ182731		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Hendrixvirinae	Nochtlivirus		Nochtlivirus mEp235	Enterobacteria phage mEp235	./fasta_new_vmr_b/Nochtlivirus/JQ182731.raw	./fasta_new_vmr_b/Nochtlivirus/JQ182731.fa
ICTV20175553	VMR1003934	E	1		HM173637			4597	1	HM173637		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Hendrixvirinae	Saikungvirus		Saikungvirus HK75	Escherichia phage HK75	./fasta_new_vmr_b/Saikungvirus/HM173637.raw	./fasta_new_vmr_b/Saikungvirus/HM173637.fa
ICTV20175552	VMR1003933	E	1		JQ086377			4598	1	JQ086377		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Hendrixvirinae	Saikungvirus		Saikungvirus HK633	Escherichia phage HK633	./fasta_new_vmr_b/Saikungvirus/JQ086377.raw	./fasta_new_vmr_b/Saikungvirus/JQ086377.fa
ICTV20040488	VMR1003935	E	1		AF069308			4599	1	AF069308		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Hendrixvirinae	Shamshuipovirus		Shamshuipovirus HK022	Escherichia phage HK022	./fasta_new_vmr_b/Shamshuipovirus/AF069308.raw	./fasta_new_vmr_b/Shamshuipovirus/AF069308.fa
ICTV20175556	VMR1003936	E	1		JQ182726			4600	1	JQ182726		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Hendrixvirinae	Shamshuipovirus		Shamshuipovirus mEpX2	Escherichia phage mEpX2	./fasta_new_vmr_b/Shamshuipovirus/JQ182726.raw	./fasta_new_vmr_b/Shamshuipovirus/JQ182726.fa
ICTV20175548	VMR1003937	E	1		JQ086369			4601	1	JQ086369		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Hendrixvirinae	Wanchaivirus		Wanchaivirus HK106	Escherichia phage HK106	./fasta_new_vmr_b/Wanchaivirus/JQ086369.raw	./fasta_new_vmr_b/Wanchaivirus/JQ086369.fa
ICTV20175554	VMR1003938	E	1		JQ182732			4602	1	JQ182732		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Hendrixvirinae	Wanchaivirus		Wanchaivirus mEp234	Escherichia phage mEp234	./fasta_new_vmr_b/Wanchaivirus/JQ182732.raw	./fasta_new_vmr_b/Wanchaivirus/JQ182732.fa
ICTV202010098	VMR1003939	E	1		KY979108			4603	1	KY979108		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Hendrixvirinae	Wongtaivirus		Wongtaivirus ECP1	Escherichia phage ECP1	./fasta_new_vmr_b/Wongtaivirus/KY979108.raw	./fasta_new_vmr_b/Wongtaivirus/KY979108.fa
ICTV20175550	VMR1003940	E	1		JQ086373			4604	1	JQ086373		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Hendrixvirinae	Wongtaivirus		Wongtaivirus HK542	Escherichia phage HK542	./fasta_new_vmr_b/Wongtaivirus/JQ086373.raw	./fasta_new_vmr_b/Wongtaivirus/JQ086373.fa
ICTV202010095	VMR1003941	E	1		JQ086370			4605	1	JQ086370		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Hendrixvirinae	Yautsimvirus		Yautsimvirus HK140	Enterobacteria phage HK140	./fasta_new_vmr_b/Yautsimvirus/JQ086370.raw	./fasta_new_vmr_b/Yautsimvirus/JQ086370.fa
ICTV202214636	VMR1003942	E	1		KX231828			4606	1	KX231828		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Iiscvirinae	Aryavirus		Aryavirus arya	Enterobacter phage Arya	./fasta_new_vmr_b/Aryavirus/KX231828.raw	./fasta_new_vmr_b/Aryavirus/KX231828.fa
ICTV20150175	VMR1003943	E	1		GU903191			4607	1	GU903191		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Iiscvirinae	Jilinvirus		Jilinvirus CVM10	Escherichia phage vB_EcoM_ECO1230-10	./fasta_new_vmr_b/Jilinvirus/GU903191.raw	./fasta_new_vmr_b/Jilinvirus/GU903191.fa
ICTV201856999	VMR1003944	E	1		KY705409			4608	1	KY705409		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Iiscvirinae	Jilinvirus		Jilinvirus ECOO78	Escherichia phage vB_EcoM_ECOO78	./fasta_new_vmr_b/Jilinvirus/KY705409.raw	./fasta_new_vmr_b/Jilinvirus/KY705409.fa
ICTV20150176	VMR1003945	E	1		KM360178			4609	1	KM360178		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Iiscvirinae	Jilinvirus		Jilinvirus ep3	Escherichia phage vB_EcoM-ep3	./fasta_new_vmr_b/Jilinvirus/KM360178.raw	./fasta_new_vmr_b/Jilinvirus/KM360178.fa
ICTV202319095	VMR1024713	E	1		MG197810			4610	1	MG197810		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Jameshumphriesvirinae	Bimevirus		Bimevirus bv1611EK21	Klebsiella phage 1611E-K2-1	./fasta_new_vmr_b/Bimevirus/MG197810.raw	./fasta_new_vmr_b/Bimevirus/MG197810.fa
ICTV202319094	VMR1024714	E	1		MK685667			4611	1	MK685667		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Jameshumphriesvirinae	Bimevirus		Bimevirus IME346	Klebsiella phage vB_KpnM_IME346	./fasta_new_vmr_b/Bimevirus/MK685667.raw	./fasta_new_vmr_b/Bimevirus/MK685667.fa
ICTV202319096	VMR1024715	E	1		MT757392			4612	1	MT757392		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Jameshumphriesvirinae	Bimevirus		Bimevirus KB2	Klebsiella phage vB_KleM_KB2	./fasta_new_vmr_b/Bimevirus/MT757392.raw	./fasta_new_vmr_b/Bimevirus/MT757392.fa
ICTV202319104	VMR1024603	E	1		MZ374361			4613	1	MZ374361		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Jameshumphriesvirinae	Chaoyangvirus		Chaoyangvirus BUCT49532	Klebsiella phage BUCT_49532	./fasta_new_vmr_b/Chaoyangvirus/MZ374361.raw	./fasta_new_vmr_b/Chaoyangvirus/MZ374361.fa
ICTV202319101	VMR1024570	E	1		MZ504995			4614	1	MZ504995		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Jameshumphriesvirinae	Geezettvirus		Geezettvirus geezett	Klebsiella phage Geezett	./fasta_new_vmr_b/Geezettvirus/MZ504995.raw	./fasta_new_vmr_b/Geezettvirus/MZ504995.fa
ICTV201856836	VMR1005695	E	1		JX866719			4615	1	JX866719		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Jameshumphriesvirinae	Jedunavirus		Jedunavirus JD001	Klebsiella phage JD001	./fasta_new_vmr_b/Jedunavirus/JX866719.raw	./fasta_new_vmr_b/Jedunavirus/JX866719.fa
ICTV202319102	VMR1024963	E	1		ON602758			4616	1	ON602758		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Jameshumphriesvirinae	Mascletvirus		Mascletvirus VLCpiM12a	Klebsiella phage VLCpiM12a	./fasta_new_vmr_b/Mascletvirus/ON602758.raw	./fasta_new_vmr_b/Mascletvirus/ON602758.fa
ICTV202319105	VMR1024716	E	1		MN689778			4617	1	MN689778		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Jameshumphriesvirinae	Parissaclayvirus		Parissaclayvirus POU148	Klebsiella phage vB_KpnM_15-38_KLPPOU148	./fasta_new_vmr_b/Parissaclayvirus/MN689778.raw	./fasta_new_vmr_b/Parissaclayvirus/MN689778.fa
ICTV201856857	VMR1006276	E	1		MG432137			4618	1	MG432137		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Jameshumphriesvirinae	Peatvirus		Peatvirus peat2	Pectinobacterium phage PEAT2	./fasta_new_vmr_b/Peatvirus/MG432137.raw	./fasta_new_vmr_b/Peatvirus/MG432137.fa
ICTV202319103	VMR1024795	E	1		MZ398021			4619	1	MZ398021		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Jameshumphriesvirinae	Ringroadvirus		Ringroadvirus BUCT47333	Klebsiella phage BUCT_47333	./fasta_new_vmr_b/Ringroadvirus/MZ398021.raw	./fasta_new_vmr_b/Ringroadvirus/MZ398021.fa
ICTV202319097	VMR1024862	E	1		MK521906			4620	1	MK521906		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Jameshumphriesvirinae	Sircambvirus		Sircambvirus FZ14	Klebsiella phage vB_KpnM_FZ14	./fasta_new_vmr_b/Sircambvirus/MK521906.raw	./fasta_new_vmr_b/Sircambvirus/MK521906.fa
ICTV202319098	VMR1024863	E	1		OK499978			4621	1	OK499978		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Jameshumphriesvirinae	Sircambvirus		Sircambvirus justaphage	Klebsiella phage vB_KpnM_JustaPhage	./fasta_new_vmr_b/Sircambvirus/OK499978.raw	./fasta_new_vmr_b/Sircambvirus/OK499978.fa
ICTV201856838	VMR1005697	E	1		KX237516			4622	1	KX237516		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Jameshumphriesvirinae	Sircambvirus		Sircambvirus KpV52	Klebsiella phage vB_KpnM_KpV52	./fasta_new_vmr_b/Sircambvirus/KX237516.raw	./fasta_new_vmr_b/Sircambvirus/KX237516.fa
ICTV201856837	VMR1005696	E	1		MF663761			4623	1	MF663761		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Jameshumphriesvirinae	Sircambvirus		Sircambvirus KpV79	Klebsiella phage vB_KpnM_KpV79	./fasta_new_vmr_b/Sircambvirus/MF663761.raw	./fasta_new_vmr_b/Sircambvirus/MF663761.fa
ICTV202319099	VMR1024864	E	1		MT894004			4624	1	MT894004		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Jameshumphriesvirinae	Sircambvirus		Sircambvirus MEW1	Klebsiella phage MEW1	./fasta_new_vmr_b/Sircambvirus/MT894004.raw	./fasta_new_vmr_b/Sircambvirus/MT894004.fa
ICTV202319100	VMR1024865	E	1		ON809560			4625	1	ON809560		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Jameshumphriesvirinae	Sircambvirus		Sircambvirus pKp383	Klebsiella phage pKp383	./fasta_new_vmr_b/Sircambvirus/ON809560.raw	./fasta_new_vmr_b/Sircambvirus/ON809560.fa
ICTV202319093	VMR1025278	E	1		OP114730			4626	1	OP114730		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Jameshumphriesvirinae	Zewailvirus		Zewailvirus SBP	Klebsiella phage SBP	./fasta_new_vmr_b/Zewailvirus/OP114730.raw	./fasta_new_vmr_b/Zewailvirus/OP114730.fa
ICTV202319092	VMR1025279	E	1		ON086804			4627	1	ON086804		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Jameshumphriesvirinae	Zewailvirus		Zewailvirus ZCEC13	Escherichia phage ZCEC13	./fasta_new_vmr_b/Zewailvirus/ON086804.raw	./fasta_new_vmr_b/Zewailvirus/ON086804.fa
ICTV202522851	VMR1031257	E	1		OP172643			4628	1	OP172643		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Jianjiangvirinae	Caojiangvirus		Caojiangvirus BC422P2	Bacteroides phage BC422P2	./fasta_new_vmr_b/Caojiangvirus/OP172643.raw	./fasta_new_vmr_b/Caojiangvirus/OP172643.fa
ICTV202522852	VMR1031258	E	1		OP172681			4629	1	OP172681		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Jianjiangvirinae	Caojiangvirus		Caojiangvirus BK687P1	Bacteroides phage BK687P1	./fasta_new_vmr_b/Caojiangvirus/OP172681.raw	./fasta_new_vmr_b/Caojiangvirus/OP172681.fa
ICTV202522847	VMR1031253	E	1		OP172682			4630	1	OP172682		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Jianjiangvirinae	Caojiangvirus		Caojiangvirus BK687P2	Bacteroides phage BK687P2	./fasta_new_vmr_b/Caojiangvirus/OP172682.raw	./fasta_new_vmr_b/Caojiangvirus/OP172682.fa
ICTV202522848	VMR1031254	E	1		OP172683			4631	1	OP172683		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Jianjiangvirinae	Caojiangvirus		Caojiangvirus BK687P3	Bacteroides phage BK687P3	./fasta_new_vmr_b/Caojiangvirus/OP172683.raw	./fasta_new_vmr_b/Caojiangvirus/OP172683.fa
ICTV202522846	VMR1031252	E	1		OP172684			4632	1	OP172684		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Jianjiangvirinae	Caojiangvirus		Caojiangvirus BK687P4	Bacteroides phage BK687P4	./fasta_new_vmr_b/Caojiangvirus/OP172684.raw	./fasta_new_vmr_b/Caojiangvirus/OP172684.fa
ICTV202522853	VMR1031259	E	1		OP172685			4633	1	OP172685		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Jianjiangvirinae	Caojiangvirus		Caojiangvirus BK687P5	Bacteroides phage BK687P5	./fasta_new_vmr_b/Caojiangvirus/OP172685.raw	./fasta_new_vmr_b/Caojiangvirus/OP172685.fa
ICTV202522858	VMR1031264	E	1		OP172687			4634	1	OP172687		Duplodnaviria		Heunggongvirae		Uroviricota		Caudoviricetes					Jianjiangvirinae	Caojiangvirus		Caojiangvirus BK735P1	Bacteroides phage BK735P1	./fasta_new_vmr_b/Caojiangvirus/OP172687.raw	./fasta_new_vmr_b/Caojiangvirus/OP172687.fa
